,专业本科,专业研究生,专业考试,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
66,计算机类,计算机科学与技术类,信息管理,二年,学士,本科及以上,67,1,市民政局,具有两年以上基层工作经历的人员,不限,宣传和信息化处,1610067,主任科员及以下,负责信息化管理、信息技术开发与政策研究等工作,熟悉信息化建设发展相关政策与技术，具有良好的组织协调能力和文字表达能力,具有信息化管理实际工作经验者优先,False,0,False,0,1
67,法学类,法学类,政法,二年,学士,本科及以上,68,1,市民政局,具有两年以上基层工作经历的人员,不限,政策法规处,1610068,主任科员及以下,从事民政立法调研、法律文件起草、审核、法宣工作,通过国家司法考试，具有法律从业工作经历，能够适应高强度工作,本科应为法学类专业。,False,0,False,0,1
68,法学,法学类,政法,二年,学士,本科及以上,69,1,市财政局,具有两年以上基层工作经历的人员,不限,上海市财政局机关,1610069,政策法规岗位主任科员以下职位,政策法规岗位主任科员以下职位。,最低服务年限5年。,,False,0,False,0,1
69,计算机类,计算机科学与技术类,信息管理,二年,学士,本科及以上,70,1,市财政局,具有两年以上基层工作经历的人员,不限,上海市财政局机关,1610070,信息管理岗位主任科员以下职位,信息管理岗位主任科员以下职位。,最低服务年限5年。,,False,0,False,0,1
70,公共管理类,公共管理类,综合管理,二年,学士,本科及以上,71,1,市财政局,具有两年以上基层工作经历的人员,不限,上海市财政局机关,1610071,综合管理岗位主任科员以下职位,综合管理岗位主任科员以下职位。,最低服务年限5年。,,False,0,False,0,1
71,经济学,经济学,经济管理,二年,学士,本科及以上,72,6,市财政局,具有两年以上基层工作经历的人员,不限,上海市财政局机关,1610072,财政业务管理岗位主任科员以下职位,财政业务管理岗位主任科员以下职位。,最低服务年限5年。,,False,0,False,0,6
72,,农业经济管理,综合管理,五年以上,硕士,硕士研究生,73,1,市农委,具有两年以上基层工作经历的人员,中共党员,农产品质量安全监管处,1610073,副主任科员,起草农产品质量安全监管方面的政策文件、调研报告等，协助农业部对本市进行例行抽检,具有农产品质量安全监管工作经验者优先,,False,0,False,0,1
73,,农学,综合管理,五年以上,硕士,硕士研究生,74,1,市农委,具有两年以上基层工作经历的人员,中共党员,政策法规处,1610074,副主任科员,负责本市农村综合改革、农村经济工作,具有农村经营管理工作经验者优先。,,False,0,False,0,1
74,"财务管理,会计学",不限,综合管理,五年以上,学士,本科及以上,75,1,市环保局,具有两年以上基层工作经历的人员,不限,办公室（环境保护宣传教育处、应急办公室）,1610075,主任科员及以下,财务管理岗位，从事预算、决算、内部审计、资产及资金管理、财务制度落实等相关工作。,有较强的组织协调能力、行政管理能力，有吃苦精神。具有中级会计师以上职称。,具有5年以上财务工作经历。,False,0,False,0,1
75,环境科学与工程类,不限,城市建设管理,二年,学士,本科及以上,76,2,市环保局,具有两年以上基层工作经历的人员,不限,科技标准处,1610076,主任科员及以下,组织制定环境标准、技术规范及污染源现场实测数据采集和分析等相关工作。,有较强的组织协调、行政管理能力，具有吃苦精神。,具有环境保护从业经历。有较好工作实绩的优先考虑。,False,0,False,0,2
76,环境科学与工程类,不限,城市建设管理,二年,学士,本科及以上,77,2,市环保局,具有两年以上基层工作经历的人员,不限,污染防治处,1610077,主任科员及以下,污染源综合管理、环境综合整治、与环境污染相关信访现场调处。,有较强的组织协调、行政管理能力，具有吃苦精神。,具有环境保护从业经历。有较好工作实绩者优先。,False,0,False,0,2
77,"法学,环境科学与工程",不限,综合管理,二年,学士,本科及以上,78,2,市环保局,具有两年以上基层工作经历的人员,不限,政策法规处,1610078,主任科员及以下,环境立法、环保法制宣传，现场执法监督等相关工作。,有较强的组织协调、行政管理能力，具有吃苦精神。,具有环境保护从业经历。有法制工作背景和较好工作实绩的优先考虑。,False,0,False,0,2
78,,环境科学与工程类,城市建设管理,二年,硕士,硕士研究生及以上,79,1,市环保局,具有两年以上基层工作经历的人员,不限,综合规划处,1610079,主任科员及以下,负责环境保护规划、三年行动计划编制、组织推进、跟踪、落实，起草年度工作计划、总结。,有较强的文字能力、组织协调、行政管理能力，具有吃苦精神。,具有环境保护从业经历。有较好工作实绩的优先考虑。,False,0,False,0,1
79,环境科学与工程类,不限,城市建设管理,二年,学士,本科及以上,80,2,市环保局,具有两年以上基层工作经历的人员,不限,总量控制处,1610080,主任科员及以下,负责日常排污许可证管理和现场污染源核查等相关工作。,有较强的组织协调能力、行政管理能力，具有吃苦精神。,具有环境保护从业经历。有较好工作实绩者优先。,False,0,False,0,2
80,"建筑类,交通工程","建筑学类,交通运输规划与管理,区域经济学",城市建设管理,二年,学士,本科及以上,81,4,市规划国土资源局,具有两年以上基层工作经历的人员,不限,内部处室,1610081,规划管理职位主任科员及以下,从事城市规划管理等相关业务工作。,有较强的组织协调能力、分析研究能力，以及文字和口头表达能力。有两年以上城市规划管理或设计相关工作经历。,本科阶段建筑类专业限建筑学、城乡规划、风景园林、历史建筑保护工程。研究生阶段建筑学类专业限城市规划与设计、建筑设计及其理论。,False,0,False,0,4
81,"法学,行政管理,公共事业管理","民商法学,经济法学,行政管理",综合管理,二年,学士,本科及以上,82,1,市规划国土资源局,具有两年以上基层工作经历的人员,不限,内部处室,1610082,综合管理职位主任科员及以下,从事行政管理等相关工作。,有较强的组织协调能力，以及文字和口头表达能力。有两年以上行政管理相关工作经历。,,False,0,False,0,1
82,法学,"经济法学,民商法学,宪法学与行政法学",政法,二年,学士,本科及以上,83,1,市规划国土资源局,具有两年以上基层工作经历的人员,不限,内部处室,1610083,综合管理职位主任科员及以下,从事政策法规研究、合法性审查及行政复议、行政诉讼等相关工作。,有较强的组织协调能力，以及文字和口头表达能力。有两年以上法务管理相关工作经历。,本科阶段法学专业为民商法、经济法或行政法。,False,0,False,0,1
83,"计算机科学与技术,地理信息科学","计算机科学与技术类,计算机应用技术,地图学与地理信息系统",信息管理,二年,学士,本科及以上,84,1,市规划国土资源局,具有两年以上基层工作经历的人员,不限,内部处室,1610084,综合管理职位主任科员及以下,从事信息管理等相关工作。,有较强的组织协调能力，以及文字和口头表达能力。有两年以上信息管理相关工作经历。,,False,0,False,0,1
84,"法学,土地资源管理,自然地理与资源环境","土地资源管理,法学类,人口、资源与环境经济学",城市建设管理,二年,学士,本科及以上,85,4,市规划国土资源局,具有两年以上基层工作经历的人员,不限,内部处室,1610085,土地管理职位主任科员及以下,从事土地管理等相关业务工作。,有较强的组织协调能力、分析研究能力，以及文字和口头表达能力。有两年以上土地管理相关工作经历。,本科阶段专业为资源与环境经济学的亦可报考本岗位。本科阶段法学专业限民商法、经济法。研究生阶段法学类专业限经济法学、民商法学。,False,0,False,0,4
85,"会计学,财务管理",会计学,财务管理,二年,学士,本科及以上,86,1,市规划国土资源局,具有两年以上基层工作经历的人员,不限,内部处室,1610086,财务管理职位主任科员及以下,从事财务管理等相关工作。,有较强的组织协调能力，以及文字和口头表达能力。有两年以上财务管理相关工作经历。,,False,0,False,0,1
