,专业本科,专业研究生,专业考试,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
70,,法学类 ,政法,二年,硕士,硕士研究生,71,1,市卫生计生委,具有两年以上基层工作经历的人员,不限,政策法规处（研究室）,1510071,卫生法制职主任科员及以下,承担卫生法规起草，法制监督（行政复议、应诉）。,英语国家六级考试合格，计算机办公自动化操作熟练，有相关工作经验者优先。,,False,0,False,0,1
71,,"临床医学类,公共卫生与预防医学类,社会医学与卫生事业管理 ",综合管理,二年,硕士,硕士研究生及以上,72,1,市卫生计生委,具有两年以上基层工作经历的人员,不限,政策法规处（研究室）,1510072,卫生政策研究综合管理职主任科员及以下,负责卫生、计划生育政策研究工作。,英语国家六级考试合格，计算机操作熟练，熟悉卫生政策法规，具有较强文字功底和组织沟通协调能力，有卫生领域以及卫生政策研究工作经历者优先。,,False,0,False,0,1
72,,社会医学与卫生事业管理 ,综合管理,二年,硕士,硕士研究生及以上,73,1,市卫生计生委,具有两年以上基层工作经历的人员,中共党员,医政管理处,1510073,医政综合管理职主任科员及以下,拟定医疗机构设置规划、政策标准；负责医政有关重点政策调研工作。,英语国家六级考试合格或成绩425分以上，计算机办公软件操作熟练，具备较强的政策调研和文字写作能力，有本市三甲医院或区县卫生计生委相关工作经历者优先考虑。,,False,0,False,0,1
73,"医学,行政管理 ",,综合管理,五年以上,不限,本科,74,1,市卫生计生委,具有两年以上基层工作经历的人员,不限,应急管理办公室,1510074,应急综合管理职主任科员及以下,负责应急管理办公室日常文件、档案处理，全市卫生应急能力建设及评估等工作。,在本市医疗卫生单位具备2年以上相关工作经历。,,False,0,False,0,1
74,,医学 ,综合管理,二年,硕士,硕士研究生及以上,75,1,市卫生计生委,具有两年以上基层工作经历的人员,不限,应急管理办公室,1510075,应急管理预警监测和风险评估职主任科员及以下,负责突发公共卫生事件信息监测及风险防范、预警提示等工作。,英语国家六级考试合格或成绩425分以上，计算机办公软件操作熟练。,,False,0,False,0,1
75,中医学 ,,综合管理,五年以上,学士,本科,76,1,市卫生计生委,具有两年以上基层工作经历的人员,中共党员,中医药传承发展处（中医药综合协调处）,1510076,中医药服务贸易与国际合作职主任科员及以下,开展中医药服务贸易的计划实施和落实，开展中医药国际交流与合作工作，开展本市中医药国际和港澳台学术交流计划具体管理工作。,英语交流无障碍，具有从事对外合作和交流相关工作经历者优先。,,False,0,False,0,1
76,"审计学,会计学,财务管理  ",会计学 ,财务管理,二年,学士,本科及以上,77,5,市审计局,具有两年以上基层工作经历的人员,不限,业务处,1510077,业务处审计岗位,从事审计工作。,具有审计或财务管理工作经历，有较强的文字水平、沟通协调和调研分析能力，熟悉计算机操作。,本科专业须符合条件，研究生阶段除所列专业外，还可为经济学类、管理学类或计算机相关专业；有审计师、会计师及以上职称和注册会计师资格者更佳。 ,False,0,False,0,5
77,金融学 ,金融学 ,经济管理,二年,学士,本科及以上,78,1,市审计局,具有两年以上基层工作经历的人员,不限,业务处,1510078,业务处审计岗位,从事审计工作。,具有金融、证券等相关工作经历，有较强的文字水平、沟通协调能力和调研分析能力，熟悉计算机操作。,本科专业须符合条件，研究生阶段除所列专业外，还可为法学类、管理学类或计算机相关专业；有审计师、会计师、注册会计师及以上职称或金融、证券从业资格者更佳。 ,False,0,False,0,1
78,环境科学与工程类 ,环境科学与工程类 ,城市建设管理,二年,学士,本科及以上,79,1,市审计局,具有两年以上基层工作经历的人员,不限,业务处,1510079,业务处审计岗位,从事审计工作。,具有资源环境管理相关工作经历，有较强的文字水平、沟通协调能力和调研分析能力，熟悉计算机操作。,本科专业须符合条件，研究生阶段除所列专业外，还可为经济学类、管理学类或计算机相关专业；有经济师、工程师及以上职称者更佳。 ,False,0,False,0,1
79,"计算机科学与技术,软件工程 ","计算机软件与理论,计算机应用技术 ",信息管理,二年,学士,本科及以上,80,1,市审计局,具有两年以上基层工作经历的人员,不限,业务处,1510080,业务处审计岗位,从事计算机审计工作,具有信息化项目工作经历，有较好的系统分析、软件开发及大型数据库应用能力和财务专业基础，并有一定的文字水平、沟通协调能力和调研分析能力。,本科专业须符合条件，研究生阶段除所列专业外，还可为经济学类、管理学类相关专业；有计算机审计工作经历、CISA资格和计算机相关中级及以上职称者更佳。 ,False,0,False,0,1
80,"英语,外交学,国际事务与国际关系  ","英语语言文学,政治学类 ",综合管理,二年,学士,本科及以上,81,2,市政府外办,具有两年以上基层工作经历的人员,中共党员或共青团员,业务处室,1510081,英语岗位科员,承担对外活动的翻译工作；处理对外交往的日常事务。,能熟炼使用英语开展工作，符合以下2个条件之一：1、具有2年以上外事工作或国际问题研究经历；2、有承担大型活动翻译工作经历。,,False,0,False,0,2
81,,"西班牙语语言文学,外国语言学及应用语言学 ",综合管理,二年,硕士,硕士研究生,82,1,市政府外办,具有两年以上基层工作经历的人员,中共党员或共青团员,业务处室,1510082,西班牙语岗位科员,承担对外活动的翻译工作；处理对外交往的日常事务。,能熟炼使用西班牙语开展工作，符合以下2个条件之一：1、具有2年以上外事工作或国际问题研究经历；2、有承担大型活动翻译工作的经历。,,False,0,False,0,1
82,"会计学,财务管理,审计学  ",会计学 ,财务管理,二年,学士,本科及以上,83,1,市政府外办,具有两年以上基层工作经历的人员,中共党员或共青团员,业务处室,1510083,财会岗位科员,从事财务及相关管理工作。,有会计从业资格证书或具有助理会计师以上职称，熟悉会计预算，熟悉办公自动化软件，已从事财务工作2年以上。,,False,0,False,0,1
83,经济学 ,,财务管理,二年,学士,本科,84,1,市国资委,具有两年以上基层工作经历的人员,中共党员,企业改革处(1),1510084,主任科员及以下,组织协调企业解散、清算、破产、兼并等工作。,2年以上企业工作经历。,,False,0,False,0,1
84,"理学,工学 ",,经济管理,二年,学士,本科,85,1,市国资委,具有两年以上基层工作经历的人员,中共党员,企业改革处（2）,1510085,主任科员及以下,改革方案制订、跟踪、协调工作。,2年以上企业工作经历。,,False,0,False,0,1
85,"经济学,法学 ","经济学,法学 ",经济管理,二年,学士,本科及以上,86,1,市国资委,具有两年以上基层工作经历的人员,不限,产权管理处,1510086,主任科员及以下,办理委管企业产权变动审核及上市公司国有股权管理等有关工作。,2年以上企业工作经历。,有企业资产管理、财务管理等相关工作经历的优先。 ,False,0,False,0,1
86,,经济学 ,经济管理,二年,硕士,硕士研究生及以上,87,1,市国资委,具有两年以上基层工作经历的人员,中共党员,规划发展处,1510087,主任科员及以下,协助参与规划编制、科技创新及投资管理等工作。,具有2年以上企业工作经历，3年以上规划、科技、投资管理等工作经历人员。,,False,0,False,0,1
87,不限 ,不限 ,综合管理,二年,学士,本科及以上,88,1,市国资委,具有两年以上基层工作经历的人员,中共党员,信访办公室,1510088,主任科员及以下,综合管理岗位主任科员及以下。,从事市民热线（12345）受理分办、来信来访日常接待处理等工作。3年以上基层工作经历，有国有企业相关工作经历者优先。,,False,0,False,0,1
88,管理学 ,,综合管理,二年,不限,本科,89,1,市国资委,具有两年以上基层工作经历的人员,中共党员,纪委（监察室）,1510089,主任科员及以下,从事国有企业纪检监察和反腐倡廉工作。,具有5年以上纪检、司法工作经历。,曾参加市级层面国有企业大案要案调查工作，具有5年以上国有企业纪检工作和10年以上国有企业工作经历的优先。 ,False,0,False,0,1
89,"中国语言文学类,新闻传播学类,公共管理类  ",,综合管理,二年,学士,本科,90,2,市工商局,具有两年以上基层工作经历的人员,不限,金山分局,1510090,工商所（队）科员,从事市场监督管理，以及各类稿件起草、文书档案、统计、信访等工作。,具有较强的文字表达能力和计算机操作能力。,1.执法一线岗位，工作强度较大，要求身体条件好，能适应经常性加班、值夜班、突击性执法检查和出差办案等工作。2.大学英语四级合格或成绩425分及以上，具有相应的学历学位证书。3.非应届毕业生须具有相关工作经历。 ,False,0,False,0,2
